"X","Y","Prediction","Method"
59,90,0.409476438664247,"Random Forest"
53,64,0.16485104636406,"Random Forest"
71,82,0.183465355565055,"Random Forest"
44,40,0.393202419609073,"Random Forest"
74,28,0.21433948635723,"Random Forest"
56,43,0.291698714037557,"Random Forest"
93,19,0.285347137260224,"Random Forest"
24,78,0.58023911866011,"Random Forest"
97,10,0.4664938837369,"Random Forest"
86,41,0.285485678217475,"Random Forest"
40,40,0.266067055121188,"Random Forest"
62,71,0.160185035056206,"Random Forest"
72,80,0.184588269783134,"Random Forest"
73,9,0.210795065486216,"Random Forest"
75,70,0.192656165327877,"Random Forest"
64,62,0.18335466053318,"Random Forest"
40,78,0.205759045974464,"Random Forest"
52,42,0.190017715317603,"Random Forest"
78,39,0.235742003080058,"Random Forest"
27,96,0.783863925984951,"Random Forest"
58,39,0.249278321671063,"Random Forest"
63,78,0.181531070853088,"Random Forest"
51,52,0.281209293106007,"Random Forest"
49,65,0.155931997901978,"Random Forest"
62,72,0.160064741422059,"Random Forest"
25,91,0.824288307882815,"Random Forest"
79,31,0.176054359594911,"Random Forest"
75,11,0.2079492136125,"Random Forest"
69,11,0.174104409359551,"Random Forest"
72,65,0.177423299873139,"Random Forest"
39,77,0.157396876973057,"Random Forest"
50,55,0.187426204406747,"Random Forest"
76,27,0.135894083808939,"Random Forest"
74,61,0.221843360483826,"Random Forest"
74,44,0.246825564861769,"Random Forest"
67,92,0.177080753667007,"Random Forest"
84,31,0.128042008575647,"Random Forest"
65,59,0.103558106928993,"Random Forest"
88,20,0.249701761819633,"Random Forest"
82,13,0.490415225865269,"Random Forest"
75,55,0.238520860824691,"Random Forest"
87,35,0.154808835144425,"Random Forest"
58,76,0.175044330769292,"Random Forest"
34,74,0.437401063769632,"Random Forest"
96,14,0.268260478024878,"Random Forest"
82,44,0.154296202838859,"Random Forest"
66,86,0.172352015905605,"Random Forest"
83,42,0.157302280523967,"Random Forest"
67,12,0.16978317681166,"Random Forest"
61,75,0.146504471931279,"Random Forest"
95,21,0.193697302227405,"Random Forest"
53,63,0.127970284500161,"Random Forest"
62,48,0.24837101025719,"Random Forest"
73,20,0.114288207818061,"Random Forest"
57,89,0.277982208970944,"Random Forest"
