"X","Y","Prediction","Method"
44,91,1,"CART"
61,26,0.555555555555556,"CART"
45,91,1,"CART"
61,18,0.8125,"CART"
56,15,0.8125,"CART"
91,1,0.769230769230769,"CART"
60,15,0.8125,"CART"
56,10,0.833333333333333,"CART"
36,87,0.153846153846154,"CART"
64,23,0.666666666666667,"CART"
68,95,0.166666666666667,"CART"
81,20,0.555555555555556,"CART"
41,97,1,"CART"
67,47,0.388888888888889,"CART"
61,95,0.157894736842105,"CART"
44,44,0.214285714285714,"CART"
23,83,1,"CART"
80,14,0.133333333333333,"CART"
1,92,1,"CART"
56,30,0.117647058823529,"CART"
55,11,0.833333333333333,"CART"
82,24,0.222222222222222,"CART"
74,73,0.6,"CART"
71,84,0.714285714285714,"CART"
38,93,1,"CART"
82,43,0.4,"CART"
74,78,0.6,"CART"
63,58,0.444444444444444,"CART"
58,100,0.777777777777778,"CART"
55,98,0.157894736842105,"CART"
44,59,0.222222222222222,"CART"
60,16,0.8125,"CART"
73,43,0.428571428571429,"CART"
80,19,0.133333333333333,"CART"
98,3,0.461538461538462,"CART"
37,97,0.8,"CART"
97,5,1,"CART"
34,36,0.571428571428571,"CART"
42,93,1,"CART"
87,38,0.466666666666667,"CART"
73,79,0.6,"CART"
52,45,0.2,"CART"
43,94,1,"CART"
12,85,1,"CART"
79,58,0.764705882352941,"CART"
51,24,0.888888888888889,"CART"
37,98,0.8,"CART"
74,4,0.75,"CART"
63,11,0.833333333333333,"CART"
32,86,1,"CART"
96,21,0.5,"CART"
91,8,1,"CART"
27,99,1,"CART"
56,11,0.833333333333333,"CART"
96,30,0.5,"CART"
72,27,0,"CART"
40,94,1,"CART"
69,7,0.285714285714286,"CART"
54,49,0.416666666666667,"CART"
82,8,1,"CART"
92,8,1,"CART"
24,89,0.866666666666667,"CART"
55,49,0.416666666666667,"CART"
67,7,0.384615384615385,"CART"
44,90,0.68421052631579,"CART"
57,100,0.777777777777778,"CART"
12,83,1,"CART"
48,24,0.7,"CART"
62,53,0.1875,"CART"
62,46,0,"CART"
88,13,0.6875,"CART"
11,94,1,"CART"
85,19,0.631578947368421,"CART"
23,78,0.875,"CART"
97,24,0.5,"CART"
56,70,0.142857142857143,"CART"
27,95,0.777777777777778,"CART"
